CÓDIGO;CLASSIFICAÇÃO;DESCRIÇÃO;SALDO ANTERIOR;DÉBITO;CRÉDITO;SALDO ATUAL;MÊS;TIPO
50;1.1.01.01.0100;CAIXA;37945,34;527541,65;537612;27874,99;31/10/2019;D
60;1.1.01.02.0000;BANCOS CONTA MOVIMENTO;216857,08;3469478,43;3329512,16;356823,35;31/10/2019;D
78;1.1.01.02.0400;BANCO BANRISUL S/A - CONTA RECEBEDOR;5589,14;1020009,61;975833,82;49764,93;31/10/2019;D
6520;1.1.01.02.0600;CARUANA - CONTA CORRENTE;9,29;1258737,2;1257742,94;1003,55;31/10/2019;D
6505;1.1.01.02.0500;CARUANA;211258,65;1190731,62;1095935,4;306054,87;31/10/2019;D
5320;1.1.01.04.0000;VALORES EM TRANSITO;11853,9;413196,65;414091;10959,55;31/10/2019;D
6440;1.1.01.04.0002;VALORES EM TRANSITO - BRINKS;11853,9;413196,65;414091;10959,55;31/10/2019;D
132;1.1.02.00.0000;CREDITOS;375838,2;886352,91;699670,67;562520,44;31/10/2019;D
140;1.1.02.01.0000;ESTOQUE;7635,66;5729,4;4402,51;8962,55;31/10/2019;D
159;1.1.02.01.0001;SUPRIMENTOS DE BILHETAGEM;7635,66;5729,4;4402,51;8962,55;31/10/2019;D
175;1.1.02.02.0000;CLIENTES;380214,13;486461,93;463171,48;403504,58;31/10/2019;D
205;1.1.02.02.0300;CONTAS A RECEBER;0;156,22;156,22;0;31/10/2019;
183;1.1.02.02.0400;FUNDACAO UNIVERSIDADE DO RIO GRANDE;99815,04;99354,24;99815,04;99354,24;31/10/2019;D
6564;1.1.02.02.0003;NOIVA DO MAR SERV MOBILIDADE LTDA -;35406,47;37205,26;35406,47;37205,26;31/10/2019;D
4286;1.1.02.02.0500;POS - BAR DO JAPA;2724,75;55732,95;53426,65;5031,05;31/10/2019;D
4618;1.1.02.02.0700;PREFEITURA MUNICIPAL DE SAO JOSE DO;0;192,5;192,5;0;31/10/2019;
190;1.1.02.02.0100;PREFEITURA MUNICIPAL DO RIO GRANDE;238121,82;289352,83;270028,55;257446,1;31/10/2019;D
6572;1.1.02.02.0004;TRANSPESSOAL TRANSPORTES LTDA;4146,05;4467,93;4146,05;4467,93;31/10/2019;D
213;1.1.02.03.0000;OUTROS CREDITOS;12011,59;394161,58;232096,68;150053,31;31/10/2019;D
329;1.1.02.03.0200;ADIANT. SALARIAL - QUINZENAL;0;5057,15;5057,15;0;31/10/2019;
360;1.1.02.03.0300;ADIANTAMENTO INSUFICIENCIA DE SALDO;133,72;281,18;0;147,46;31/10/2019;D
6530;1.1.02.03.0002;ADIANTAMENTO SBE - TRANSPESSOAL;13061,27;215761,19;223396,28;20696,36;31/10/2019;C
220;1.1.02.03.0100;ADIANTAMENTOS A FORNECEDORES;0;165400;0;165400;31/10/2019;D
248;1.1.02.03.1100;COFINS ANTECIPADA;0;2994,45;2994,45;0;31/10/2019;
280;1.1.02.03.1700;CS.L.L. - RET. DE ORGÇOS PUBLICOS;0;998,15;0;998,15;31/10/2019;D
6459;1.1.02.03.3003;DIFERENCA DE MALOTE VENDAS POS;55,35;0;0;55,35;31/10/2019;C
370;1.1.02.03.1300;I.R.P.J. - RET. DE ORGÇOS PUBLICOS;0;2395,56;0;2395,56;31/10/2019;D
353;1.1.02.03.0400;IMPOSTO DE RENDA A RECUPERAR;1238,75;625,1;0;1863,85;31/10/2019;D
310;1.1.02.03.1200;PIS ANTECIPADO;0;648,8;648,8;0;31/10/2019;
426;1.2.00.00.0000;REALIZAVEL A LONGO PRAZO;1398793,58;1838119,97;2025662,96;1211250,59;31/10/2019;D
434;1.2.01.00.0000;REALIZAVEL A LONGO PRAZO;1398793,58;1838119,97;2025662,96;1211250,59;31/10/2019;D
442;1.2.01.01.0000;CREDITOS COM PESSOAS LIGADAS;1248793,58;1838119,97;2025662,96;1061250,59;31/10/2019;D
6432;1.2.01.01.0001;NOIVA DO MAR SERVICOS DE MOBILIDADE;1248793,58;1838119,97;2025662,96;1061250,59;31/10/2019;D
7072;1.2.01.02.0000;OUTROS CREDITOS - LP;150000;0;0;150000;31/10/2019;D
7102;1.2.01.02.0003;EURICO DE SA CAVALCANTE JUNIOR;50000;0;0;50000;31/10/2019;D
7099;1.2.01.02.0002;MURILO PEREIRA CAVALCANTI;50000;0;0;50000;31/10/2019;D
7080;1.2.01.02.0001;VIPAR PARTICIPACOES SOCIETARIAS E SE;50000;0;0;50000;31/10/2019;D
469;1.3.00.00.0000;PEMANENTE;165314,99;39016,7;0;204331,69;31/10/2019;D
558;1.3.02.00.0000;IMOBILIZADO;165314,99;39016,7;0;204331,69;31/10/2019;D
566;1.3.02.01.0000;IMOBILIZADO;165314,99;39016,7;0;204331,69;31/10/2019;D
590;1.3.02.01.0200;COMPUTADOR;5476;8670;0;14146;31/10/2019;D
670;1.3.02.01.1000;EQUIPAMENTOS DE BILHETAGEM ELETRONIC;159838,99;30346,7;0;190185,69;31/10/2019;D
906;2.0.00.00.0000;PASSIVO;2197717,57;2151901,16;2318228,31;2364044,72;31/10/2019;C
914;2.1.00.00.0000;CIRCULANTE;2047717,57;2151901,16;2318228,31;2214044,72;31/10/2019;C
922;2.1.01.00.0000;DEBITOS DE FUNCIONAMENTO;2047717,57;2151901,16;2318228,31;2214044,72;31/10/2019;C
949;2.1.01.01.0000;FORNECEDORES;162423,64;28673,75;73061,49;206811,38;31/10/2019;C
3417;2.1.01.01.3100;BRINKS SEGURANCA E TRANSPORTE DE VAL;3200,49;0;3582,38;6782,87;31/10/2019;C
4979;2.1.01.01.9918;CARDNET SUL TECNOLOGIA EM CARTOES LT;0;280;3164;2884;31/10/2019;C
6610;2.1.01.01.0010;CESAR BRUM FERREIRA;0;0;1200;1200;31/10/2019;C
6548;2.1.01.01.9995;CIA. ESTADUAL DE ENERGIA ELETRICA;0;1797,53;1797,53;0;31/10/2019;
3468;2.1.01.01.3400;COMERCIAL OTM LTDA.;0;224,13;224,13;0;31/10/2019;
6599;2.1.01.01.9998;COMERCIAL SAO JOAO DE UTILIDADES DOM;0;29,9;29,9;0;31/10/2019;
4065;2.1.01.01.8100;E. V. BARROS;59,49;59,49;0;0;31/10/2019;
6602;2.1.01.01.9999;GREEN CARD S/A REFEICOES COMERCIO E;0;0;3150;3150;31/10/2019;C
4390;2.1.01.01.0003;JOSE ADEMAR LOPES & CIA LTDA;0;47,09;47,09;0;31/10/2019;
5118;2.1.01.01.9927;MOACIR DE AVILCA GONCALVES;0;96,4;96,4;0;31/10/2019;
6580;2.1.01.01.9997;OI S/A;0;270,5;270,5;0;31/10/2019;
4995;2.1.01.01.9920;PAULO ALEXANDRE RODRIGUES PUCINELLI;0;84;84;0;31/10/2019;
3204;2.1.01.01.1800;PAULO ROGERIO SOARES GARCIA;2843;5733;8670;5780;31/10/2019;C
3263;2.1.01.01.2200;PRODATA MOBILITY BRASIL S.A.;0;5950,44;5950,44;0;31/10/2019;
3506;2.1.01.01.3700;TELE-RIG TELECOMUNICACOES LTDA.;336,61;336,61;336,61;336,61;31/10/2019;C
6490;2.1.01.01.9993;TRANSDATA INDUSTRIA E SERVICOS DE AU;154956,05;0;20046,7;175002,75;31/10/2019;C
4308;2.1.01.01.9800;UNIAO DE CLINICAS RIO GRANDE LTDA;0;0;2843,75;2843,75;31/10/2019;C
4260;2.1.01.01.9600;VETORIAL NET INF E SERV DE COMUNICAC;0;8552,66;8552,66;0;31/10/2019;
6475;2.1.01.01.9991;VIAPRINTER INFORMATICA LTDA;0;150;150;0;31/10/2019;
6513;2.1.01.01.9994;YC YOUR COMPANY COMERCIO E APOIO ADM;1028;5062;12865,4;8831,4;31/10/2019;C
1066;2.1.01.03.0000;OBRIGACOES C/PESSOAL/SOCIAL/TRIBUTAR;73902,52;39448,82;41963,65;76417,35;31/10/2019;C
1074;2.1.01.03.0100;COFINS A RECOLHER;5853,82;8848,27;6150,38;3155,93;31/10/2019;C
3450;2.1.01.03.2800;CSL/COFINS/PIS A RECOLHER  LEI 10833;440,93;440,93;280,91;280,91;31/10/2019;C
1104;2.1.01.03.0300;ENCARGOS S/PROVISAO 13. SALARIO;3948,06;0;643,02;4591,08;31/10/2019;C
1112;2.1.01.03.0400;ENCARGOS S/PROVISAO DE FERIAS;8754,02;0;375,93;9129,95;31/10/2019;C
1120;2.1.01.03.0500;FGTS A RECOLHER;1385,12;1385,12;1384,34;1384,34;31/10/2019;C
4960;2.1.01.03.3000;I.R.F S/ALUGUEIS;87,32;87,32;87,32;87,32;31/10/2019;C
1147;2.1.01.03.0700;INSS A RECOLHER;6139,05;6139,05;6093,32;6093,32;31/10/2019;C
1163;2.1.01.03.1000;IRF S/COMISSOES;593,29;593,29;625,1;625,1;31/10/2019;C
1180;2.1.01.03.0800;IRF S/REND TRABALHO ASSALARIADO;0;0;21,24;21,24;31/10/2019;C
1198;2.1.01.03.1100;IRF S/SERV. PREST. PJ OU S/C;90,61;90,61;90,61;90,61;31/10/2019;C
1200;2.1.01.03.1200;ISSQN A RECOLHER;2283,45;2424,76;2578,43;2437,12;31/10/2019;C
1210;2.1.01.03.1400;PIS A RECOLHER;1270,89;1919,69;1335,28;686,48;31/10/2019;C
1228;2.1.01.03.1600;PROVISAO P/ 13. SALARIO;11345,01;0;1847,74;13192,75;31/10/2019;C
1244;2.1.01.03.1900;PROVISAO P/FERIAS;25155,25;1784,31;2864,55;26235,49;31/10/2019;C
1279;2.1.01.03.2000;SALARIOS A PAGAR;6555,7;15735,47;17585,48;8405,71;31/10/2019;C
1325;2.1.01.05.0000;SBE;1811391,41;2083778,59;2203203,17;1930815,99;31/10/2019;C
1350;2.1.01.05.0100;ADIANT. CLIENTES - VT WEB;184,8;119,35;1917,9;1983,35;31/10/2019;C
1340;2.1.01.05.0500;ADIANTAMENTO DE CLIENTES - PASSAGENS;0;7494;7494;0;31/10/2019;
1368;2.1.01.05.0200;COMUM - POS;147524,5;139004,25;148864,2;157384,45;31/10/2019;C
1376;2.1.01.05.0300;ESCOLAR - POS;329005,77;433491,84;441461,44;336975,37;31/10/2019;C
1384;2.1.01.05.0400;VALE TRANSPORTE - POS;1334676,34;1503669,15;1603465,63;1434472,82;31/10/2019;C
1430;2.3.00.00.0000;PATRIMONIO LIQUIDO;150000;0;0;150000;31/10/2019;C
1449;2.3.01.00.0000;CAPITAL SOCIAL;150000;0;0;150000;31/10/2019;C
1457;2.3.01.01.0000;CAPITAL SUBSCRITO;150000;0;0;150000;31/10/2019;C
1465;2.3.01.01.0001;CAPITAL SOCIAL;150000;0;0;150000;31/10/2019;C
1554;3.0.00.00.0000;DESPESAS;133363,42;72511,21;956,59;204918,04;31/10/2019;D
1562;3.1.00.00.0000;DESPESAS OPERACIONAIS;133363,42;72511,21;956,59;204918,04;31/10/2019;D
1570;3.1.01.00.0000;CUSTOS DOS SERVICOS;12657,46;11643,56;0;24301,02;31/10/2019;D
1589;3.1.01.01.0000;CUSTOS DE BILHETAGEM;12657,46;11643,56;0;24301,02;31/10/2019;D
1724;3.1.01.01.1400;CUSTO DE IMPLANTACAO BILHETAGEM ELET;0;1200;0;1200;31/10/2019;D
1600;3.1.01.01.0100;PROCESSAMENTO DE DADOS;6041,05;6041,05;0;12082,1;31/10/2019;D
1619;3.1.01.01.0200;SUPRIMENTO DE BILHETAGEM;6616,41;4402,51;0;11018,92;31/10/2019;D
1740;3.1.05.00.0000;DESPESAS GERAIS;120705,96;60867,65;956,59;180617,02;31/10/2019;D
1759;3.1.05.01.0000;DESPESAS COM IMPOSTOS;3898,63;1522,99;0;5421,62;31/10/2019;D
1767;3.1.05.01.0100;ALVARA;194,37;0;0;194,37;31/10/2019;D
1775;3.1.05.01.1300;COFINS S/OUTRAS RECEITAS;2656,14;1251,32;0;3907,46;31/10/2019;D
1872;3.1.05.01.0900;OUTROS IMPOSTOS E TAXAS;471,46;0;0;471,46;31/10/2019;D
1856;3.1.05.01.1400;PIS S/OUTRAS RECEITAS;576,66;271,67;0;848,33;31/10/2019;D
1880;3.1.05.02.0000;SERVICOS DE TERCEIROS;25546,2;17046,82;947,59;41645,43;31/10/2019;D
3425;3.1.05.02.1500;CARRO FORTE;7533,71;3582,38;0;11116,09;31/10/2019;D
1929;3.1.05.02.1300;CONEXOES E COMUNICACOES;17105,32;8552,66;0;25657,98;31/10/2019;D
1910;3.1.05.02.0300;CONVENIO MEDICO;947,59;2843,75;947,59;948,57;31/10/2019;D
1945;3.1.05.02.0500;ENERGIA ELETRICA;1854,76;1797,53;0;3652,29;31/10/2019;D
1996;3.1.05.02.1000;TELEFONES;0;270,5;0;270,5;31/10/2019;D
2010;3.1.05.03.0000;DESPESAS FINANCEIRAS;6279,11;3820,02;0;10099,13;31/10/2019;D
2046;3.1.05.03.0300;DESPESAS BANCARIAS;6279,11;3820,02;0;10099,13;31/10/2019;D
2127;3.1.05.04.0000;DESPESAS ADMINISTRATIVAS;84982,02;38477,82;9;123450,84;31/10/2019;D
2143;3.1.05.04.0100;13. SALARIO;11345,01;1847,74;0;13192,75;31/10/2019;D
2160;3.1.05.04.0400;ALUGUEIS;5305,88;5300,82;0;10606,7;31/10/2019;D
2194;3.1.05.04.0700;BENS DE PEQUENO VALOR;499;0;0;499;31/10/2019;D
2224;3.1.05.04.1000;COPA E COZINHA;451,95;113,9;0;565,85;31/10/2019;D
2305;3.1.05.04.4300;DESPESA DE CONSERVACAO;249,49;195;0;444,49;31/10/2019;D
2313;3.1.05.04.2200;DESPESAS COM CORREIO;0;117,81;0;117,81;31/10/2019;D
2380;3.1.05.04.2600;FERIAS;29402,4;2864,55;0;32266,95;31/10/2019;D
2399;3.1.05.04.2700;FGTS;4305,14;1618,58;0;5923,72;31/10/2019;D
3300;3.1.05.04.4700;FRETES E CARRETOS;2343,56;0;0;2343,56;31/10/2019;D
5860;3.1.05.04.5905;LIMPEZA E HIGIENE;384,23;320,53;0;704,76;31/10/2019;D
4413;3.1.05.04.5900;LOCACAO DE EQUIPAMENTOS;385,6;235,6;0;621,2;31/10/2019;D
2453;3.1.05.04.3200;MANUTENCAO DE EQUIPAMENTO ADMINISTRA;673,22;336,61;0;1009,83;31/10/2019;D
3778;3.1.05.04.5100;MATERIAIS P/ PROCESSAMENTO DE DADOS;105;0;0;105;31/10/2019;D
2460;3.1.05.04.3300;MATERIAL DE EXPEDIENTE;890,6;150;0;1040,6;31/10/2019;D
3336;3.1.05.04.4800;MATERIAL DE SEGURANCA;0;47,09;0;47,09;31/10/2019;D
2496;3.1.05.04.3600;OUTRAS DESPESAS;207,22;0;0;207,22;31/10/2019;D
2470;3.1.05.04.3400;PAT PROGRAMA DE ALIM TRABALHADOR;9;3150;9;3132;31/10/2019;D
2500;3.1.05.04.3700;PREVIDENCIA SOCIAL;13884,08;5219,93;0;19104,01;31/10/2019;D
2488;3.1.05.04.3500;SALARIOS;13066,92;15519,99;0;28586,91;31/10/2019;D
2150;3.1.05.04.0300;SEGURO ACIDENTE DO TRABALHO;538,14;115,8;0;653,94;31/10/2019;D
2445;3.1.05.04.3100;VIAGENS E ESTADIAS;953,58;1323,87;0;2277,45;31/10/2019;D
2607;4.0.00.00.0000;RECEITAS;142248,94;8541,1;80926,09;214633,93;31/10/2019;C
2615;4.1.00.00.0000;RECEITA OPERACIONAL BRUTA;142248,94;8541,1;80926,09;214633,93;31/10/2019;C
2623;4.1.01.00.0000;RECEITA OPERACIONAL LIQUIDA;107299,68;8541,1;64461,34;163219,92;31/10/2019;C
2630;4.1.01.01.0000;RECEITA DE PRESTACAO DE SERVICOS;123688,32;0;64461,34;188149,66;31/10/2019;C
2860;4.1.01.01.0001;COMISSÇO BILHETAGEM ELETRONICA;82582,67;0;41673,19;124255,86;31/10/2019;C
2887;4.1.01.01.0002;TARIFA PROCESSAMENTO WEB;41105,65;0;22788,15;63893,8;31/10/2019;C
2747;4.1.01.02.0000;(-) DEDUCAO DE RECEITA DA PREST. SER;16388,64;8541,1;0;24929,74;31/10/2019;D
2755;4.1.01.02.0400;COFINS;9400,31;4899,06;0;14299,37;31/10/2019;D
2780;4.1.01.02.0300;I.S.S.Q.N.;4947,48;2578,43;0;7525,91;31/10/2019;D
2798;4.1.01.02.0500;PIS S/FATURAMENTO;2040,85;1063,61;0;3104,46;31/10/2019;D
2810;4.1.02.00.0000;OUTRAS RECEITAS OPERACIONAIS;34949,26;0;16464,75;51414,01;31/10/2019;C
2836;4.1.02.01.0000;OUTRAS RECEITAS OPERACIONAIS;34949,26;0;16464,75;51414,01;31/10/2019;C
3140;4.1.02.01.0600;CARTAO BILHETAGEM;31589,25;0;15534,75;47124;31/10/2019;C
2895;4.1.02.01.0500;CARTAO ESCOLAR;3360;0;930;4290;31/10/2019;C
2879;4.1.02.01.0300;RECEITAS DIVERSAS;0,01;0;0;0,01;31/10/2019;C
19;1.0.00.00.0000;ATIVO;2373760,61;7699630,74;7005336,66;3068054,69;30/11/2019;D
27;1.1.00.00.0000;CIRCULANTE;958178,33;4508997,33;4588638,76;878536,9;30/11/2019;D
35;1.1.01.00.0000;DISPONIVEL;395657,89;3869279,06;3654386,14;610550,81;30/11/2019;D
43;1.1.01.01.0000;CAIXA;27874,99;428380,3;448861,11;7394,18;30/11/2019;D
50;1.1.01.01.0100;CAIXA;27874,99;428380,3;448861,11;7394,18;30/11/2019;D
60;1.1.01.02.0000;BANCOS CONTA MOVIMENTO;356823,35;3039153,31;2804970,98;591005,68;30/11/2019;D
78;1.1.01.02.0400;BANCO BANRISUL S/A - CONTA RECEBEDOR;49764,93;1021327,28;998036,84;73055,37;30/11/2019;D
6520;1.1.01.02.0600;CARUANA - CONTA CORRENTE;1003,55;902784,21;903776,13;11,63;30/11/2019;D
6505;1.1.01.02.0500;CARUANA;306054,87;1115041,82;903158,01;517938,68;30/11/2019;D
5320;1.1.01.04.0000;VALORES EM TRANSITO;10959,55;401745,45;400554,05;12150,95;30/11/2019;D
6440;1.1.01.04.0002;VALORES EM TRANSITO - BRINKS;10959,55;401745,45;400554,05;12150,95;30/11/2019;D
132;1.1.02.00.0000;CREDITOS;562520,44;639718,27;934252,62;267986,09;30/11/2019;D
140;1.1.02.01.0000;ESTOQUE;8962,55;19875,87;6746,04;22092,38;30/11/2019;D
159;1.1.02.01.0001;SUPRIMENTOS DE BILHETAGEM;8962,55;19875,87;6746,04;22092,38;30/11/2019;D
175;1.1.02.02.0000;CLIENTES;403504,58;382967,87;555554,49;230917,96;30/11/2019;D
205;1.1.02.02.0300;CONTAS A RECEBER;0;156,22;156,22;0;30/11/2019;
183;1.1.02.02.0400;FUNDACAO UNIVERSIDADE DO RIO GRANDE;99354,24;93221,76;166131,84;26444,16;30/11/2019;D
6564;1.1.02.02.0003;NOIVA DO MAR SERV MOBILIDADE LTDA -;37205,26;34600,67;37205,26;34600,67;30/11/2019;D
4286;1.1.02.02.0500;POS - BAR DO JAPA;5031,05;57787,31;54576,41;8241,95;30/11/2019;D
190;1.1.02.02.0100;PREFEITURA MUNICIPAL DO RIO GRANDE;257446,1;192851,36;293016,83;157280,63;30/11/2019;D
6572;1.1.02.02.0004;TRANSPESSOAL TRANSPORTES LTDA;4467,93;4350,55;4467,93;4350,55;30/11/2019;D
213;1.1.02.03.0000;OUTROS CREDITOS;150053,31;236874,53;371952,09;14975,75;30/11/2019;D
329;1.1.02.03.0200;ADIANT. SALARIAL - QUINZENAL;0;5815,87;5815,87;0;30/11/2019;
360;1.1.02.03.0300;ADIANTAMENTO INSUFICIENCIA DE SALDO;147,46;22,37;281,18;111,35;30/11/2019;C
6530;1.1.02.03.0002;ADIANTAMENTO SBE - TRANSPESSOAL;20696,36;217673,59;217527,46;20550,23;30/11/2019;C
220;1.1.02.03.0100;ADIANTAMENTOS A FORNECEDORES;165400;1065,59;142263,76;24201,83;30/11/2019;D
248;1.1.02.03.1100;COFINS ANTECIPADA;0;4983,96;4983,96;0;30/11/2019;
280;1.1.02.03.1700;CS.L.L. - RET. DE ORGÇOS PUBLICOS;998,15;1661,32;0;2659,47;30/11/2019;D
6459;1.1.02.03.3003;DIFERENCA DE MALOTE VENDAS POS;55,35;0,55;0,01;54,81;30/11/2019;C
370;1.1.02.03.1300;I.R.P.J. - RET. DE ORGÇOS PUBLICOS;2395,56;3987,16;0;6382,72;30/11/2019;D
353;1.1.02.03.0400;IMPOSTO DE RENDA A RECUPERAR;1863,85;584,27;0;2448,12;30/11/2019;D
310;1.1.02.03.1200;PIS ANTECIPADO;0;1079,85;1079,85;0;30/11/2019;
426;1.2.00.00.0000;REALIZAVEL A LONGO PRAZO;1211250,59;2469525,88;2416697,9;1264078,57;30/11/2019;D
434;1.2.01.00.0000;REALIZAVEL A LONGO PRAZO;1211250,59;2469525,88;2416697,9;1264078,57;30/11/2019;D
442;1.2.01.01.0000;CREDITOS COM PESSOAS LIGADAS;1061250,59;2469525,88;2416697,9;1114078,57;30/11/2019;D
6432;1.2.01.01.0001;NOIVA DO MAR SERVICOS DE MOBILIDADE;1061250,59;2469525,88;2416697,9;1114078,57;30/11/2019;D
7072;1.2.01.02.0000;OUTROS CREDITOS - LP;150000;0;0;150000;30/11/2019;D
7102;1.2.01.02.0003;EURICO DE SA CAVALCANTE JUNIOR;50000;0;0;50000;30/11/2019;D
7099;1.2.01.02.0002;MURILO PEREIRA CAVALCANTI;50000;0;0;50000;30/11/2019;D
7080;1.2.01.02.0001;VIPAR PARTICIPACOES SOCIETARIAS E SE;50000;0;0;50000;30/11/2019;D
469;1.3.00.00.0000;PEMANENTE;204331,69;721107,53;0;925439,22;30/11/2019;D
558;1.3.02.00.0000;IMOBILIZADO;204331,69;721107,53;0;925439,22;30/11/2019;D
566;1.3.02.01.0000;IMOBILIZADO;204331,69;721107,53;0;925439,22;30/11/2019;D
590;1.3.02.01.0200;COMPUTADOR;14146;2990;0;17136;30/11/2019;D
670;1.3.02.01.1000;EQUIPAMENTOS DE BILHETAGEM ELETRONIC;190185,69;718117,53;0;908303,22;30/11/2019;D
906;2.0.00.00.0000;PASSIVO;2364044,72;3197446,13;3944663,91;3111262,5;30/11/2019;C
914;2.1.00.00.0000;CIRCULANTE;2214044,72;2883975,79;3094827,94;2424896,87;30/11/2019;C
922;2.1.01.00.0000;DEBITOS DE FUNCIONAMENTO;2214044,72;2883975,79;3094827,94;2424896,87;30/11/2019;C
949;2.1.01.01.0000;FORNECEDORES;206811,38;858862,29;781522,61;129471,7;30/11/2019;C
6688;2.1.01.01.0013;BAM COMERCIO E SERVICOS LTDA;0;0;1575,56;1575,56;30/11/2019;C
3417;2.1.01.01.3100;BRINKS SEGURANCA E TRANSPORTE DE VAL;6782,87;0;3617,65;10400,52;30/11/2019;C
4979;2.1.01.01.9918;CARDNET SUL TECNOLOGIA EM CARTOES LT;2884;6997,27;19875,87;15762,6;30/11/2019;C
6610;2.1.01.01.0010;CESAR BRUM FERREIRA;1200;4244,5;3044,5;0;30/11/2019;
6548;2.1.01.01.9995;CIA. ESTADUAL DE ENERGIA ELETRICA;0;1486,97;1486,97;0;30/11/2019;
6660;2.1.01.01.0122;CINTIA VALERIA SOARES DA SILVA PIMPA;0;0;1000;1000;30/11/2019;C
3468;2.1.01.01.3400;COMERCIAL OTM LTDA.;0;224,13;224,13;0;30/11/2019;
4065;2.1.01.01.8100;E. V. BARROS;0;0;244,91;244,91;30/11/2019;C
6645;2.1.01.01.0012;ELETRONICA SHOP COMERCIO DE COMPONEN;0;31;31;0;30/11/2019;
6629;2.1.01.01.0011;FEMAPE COMERCIAL LTDA;0;0;481;481;30/11/2019;C
6602;2.1.01.01.9999;GREEN CARD S/A REFEICOES COMERCIO E;3150;3150;3873,54;3873,54;30/11/2019;C
5045;2.1.01.01.9922;IGOR FERREIRA PARADEDA MEI;0;930;930;0;30/11/2019;
6670;2.1.01.01.0123;KASAOBRA COMERCIO DE MATERIAIS DE CO;0;0;141,3;141,3;30/11/2019;C
6653;2.1.01.01.0120;MARGARETE DA SILVA PIECZARKA;0;1727,45;3262,9;1535,45;30/11/2019;C
5037;2.1.01.01.9921;MIOZZO FESTA E PAPELARIA LTDA - ME;0;183,4;183,4;0;30/11/2019;
5118;2.1.01.01.9927;MOACIR DE AVILCA GONCALVES;0;0;124,6;124,6;30/11/2019;C
4995;2.1.01.01.9920;PAULO ALEXANDRE RODRIGUES PUCINELLI;0;96;96;0;30/11/2019;
3204;2.1.01.01.1800;PAULO ROGERIO SOARES GARCIA;5780;5780;4413;4413;30/11/2019;C
4898;2.1.01.01.9912;PEDRO DA SILVA ABREU - EPP;0;198;198;0;30/11/2019;
3263;2.1.01.01.2200;PRODATA MOBILITY BRASIL S.A.;0;5950,44;5950,44;0;30/11/2019;
6637;2.1.01.01.0119;RµDIO OCEANO DO RIO GRANDE LTDA.;0;0;1500;1500;30/11/2019;C
5230;2.1.01.01.9934;RODRIGUES E CONCEICAO LTDA;0;0;101,24;101,24;30/11/2019;C
3506;2.1.01.01.3700;TELE-RIG TELECOMUNICACOES LTDA.;336,61;336,61;336,61;336,61;30/11/2019;C
6490;2.1.01.01.9993;TRANSDATA INDUSTRIA E SERVICOS DE AU;175002,75;810725,9;718102,53;82379,38;30/11/2019;C
4308;2.1.01.01.9800;UNIAO DE CLINICAS RIO GRANDE LTDA;2843,75;2843,75;1443,29;1443,29;30/11/2019;C
4260;2.1.01.01.9600;VETORIAL NET INF E SERV DE COMUNICAC;0;6842,66;6842,66;0;30/11/2019;
6475;2.1.01.01.9991;VIAPRINTER INFORMATICA LTDA;0;150;150;0;30/11/2019;
4250;2.1.01.01.9500;VIAVETORIAL INTERNET LTDA.;0;1710;1710;0;30/11/2019;
3212;2.1.01.01.1900;WMS SUPERMERCADOS DO BRASIL S/A;0;581,51;581,51;0;30/11/2019;
6513;2.1.01.01.9994;YC YOUR COMPANY COMERCIO E APOIO ADM;8831,4;4672,7;0;4158,7;30/11/2019;C
1066;2.1.01.03.0000;OBRIGACOES C/PESSOAL/SOCIAL/TRIBUTAR;76417,35;54324,21;44597,08;66690,22;30/11/2019;C
1074;2.1.01.03.0100;COFINS A RECOLHER;3155,93;8139,89;5191,76;207,8;30/11/2019;C
3450;2.1.01.03.2800;CSL/COFINS/PIS A RECOLHER  LEI 10833;280,91;280,91;327,41;327,41;30/11/2019;C
1104;2.1.01.03.0300;ENCARGOS S/PROVISAO 13. SALARIO;4591,08;656,25;542,65;4477,48;30/11/2019;C
1112;2.1.01.03.0400;ENCARGOS S/PROVISAO DE FERIAS;9129,95;136,53;0;8993,42;30/11/2019;C
1120;2.1.01.03.0500;FGTS A RECOLHER;1384,34;1384,34;2318,16;2318,16;30/11/2019;C
4960;2.1.01.03.3000;I.R.F S/ALUGUEIS;87,32;87,32;87,32;87,32;30/11/2019;C
1147;2.1.01.03.0700;INSS A RECOLHER;6093,32;6104,25;7291,05;7280,12;30/11/2019;C
1163;2.1.01.03.1000;IRF S/COMISSOES;625,1;625,1;584,27;584,27;30/11/2019;C
1180;2.1.01.03.0800;IRF S/REND TRABALHO ASSALARIADO;21,24;21,24;67,46;67,46;30/11/2019;C
1198;2.1.01.03.1100;IRF S/SERV. PREST. PJ OU S/C;90,61;90,61;105,61;105,61;30/11/2019;C
1200;2.1.01.03.1200;ISSQN A RECOLHER;2437,12;2538,16;2385,59;2284,55;30/11/2019;C
1210;2.1.01.03.1400;PIS A RECOLHER;686,48;1766,33;1127,16;47,31;30/11/2019;C
1228;2.1.01.03.1600;PROVISAO P/ 13. SALARIO;13192,75;8203,88;1559,36;6548,23;30/11/2019;C
1244;2.1.01.03.1900;PROVISAO P/FERIAS;26235,49;2595,06;2202,75;25843,18;30/11/2019;C
1279;2.1.01.03.2000;SALARIOS A PAGAR;8405,71;21694,34;20806,53;7517,9;30/11/2019;C
